ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
5325,2017-06-27,Región del Pacífico,Departamento de León,Local,Mitin o concentración,NA,Trabajadores de Silico,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Solicitar reanudación de jornada laboral,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Poder Judicial,Poder Judicial,No registrado,No registrada o no existencia de alianzas,Particular,Encauzamiento legal,"Los trabajadores de SILICO S.A. se plantaron frente a la empresa, con mantas que decían: “funcionarios del gobierno, alto a la usurpación de propiedad”, “Jueza Jerez Dávila en violación de sus funciones agrede el derecho a trabajar, “Los trabajadores de Silico, exigimos se apegue a las leyes”, para demandar la reanudación de los trabajos, luego que un proceso judicial contra el gerente de dicha empresa. La juez refirió que en el proceso judicial no se ha ordenado el cierre de la empresa, a pesar de que la Policía de Telica les dijo a los representantes de la empresa que acataban una orden judicial.",La Prensa: Juez de Telica asegura que no mandó a parar operaciones de empresa (2017-06-27)
5326,2017-06-30,Región del Pacífico,Departamento de León,Local,Mitin o concentración,NA,Trabajadores de Silico,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Solicitar reanudación de jornada laboral,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Poder Judicial,Poder Judicial,No registrado,No registrada o no existencia de alianzas,Particular,Uso de fuerza policial,"Los trabajadores de SILICO S.A. continuaron su plantón frente a la empresa para demandar la reanudación de los trabajos, luego que un proceso judicial contra el gerente de dicha empresa para determinar la propiedad de esos terrenos. A la concentración llegaron otros ciudadanos, simpatizantes de la parte demandante.
El encuentro generó conflictos y agresiones. La Policía tuvo que intervenir.",La Prensa: Disputa por ochenta manzanas de tierra en Telica sube de tono (2017-07-01)
5327,2017-06-28,Región Norte Central,Departamento de Boaco,Local,Marcha,NA,Taxistas de Teustepe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Frenar la circulación de cuatro motocaponeras,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de Teustepe,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Veintitrés Miembros de la Cooperativa 22 de Mayo realizaron una marcha, solicitando nuevamente a la Alcaldía de Teustepe para que frene la circulación de cuatro nuevas motocaponeras. Marcharon por las calles del municipio  con todas las luces de sus vehículos encendidas, en señal de protesta ante la introducción de los nuevos vehículos.",Hoy: Taxistas de Teustepe otra vez en huelga (2017-06-28)
5328,2017-06-02,Región del Pacífico,Departamento de Granada,No registrada,Reunión con autoridades,NA,Taxistas de Granada,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Sacar de circulación a Taxis piratas,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de Granada,Municipalidad en general,Acuerdo tras negociación,No registrada o no existencia de alianzas,Particular,Presencia policial,"Taxistas de Granada se reunieron con el Concejo Municipal para demandar el sacar de circulación a los taxistas “piratas”  La alcaldesa Julia Mena, de acuerdo a los taxistas,  ignoró a los demandantes y se limitó a decirles que no puede hacer nada y debe esperar una resolución judicial que está en proceso.",Hoy: Taxistas demandan una respuesta de la Alcaldía de Granada (2017-06-02)
5329,2017-06-08,Región del Pacífico,Departamento de Managua,Nacional,Declaración pública,Amenaza,Federación Nicaragüense de Cooperativas de Taxi (Fenicootaxi),Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Regulación de Taxis piratas a nivel nacional,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Gobierno Central,Gobierno en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Vidal Almendárez, presidente de la Federación Nicaragüense de Cooperativas de Taxi (Fenicootaxi), anunció la movilización para el día 09 de junio, porque en sus respectivas alcaldías se han planteado el problema de los “piratas” y  no les han dado respuestas. Una delegación de taxistas de los departamentos de Masaya, Rivas, Granada, León, Chinandega, Juigalpa, Boaco y Managua, se concentrarán en Managua para demandar de forma pacífica al Gobierno central que se regulen los taxis piratas a nivel nacional.

",La Prensa: Taxistas anuncian gran concentración en Managua para demandar regulación a “piratas” (2017-06-08)
5330,2017-06-09,Región del Pacífico,Departamento de Managua,Nacional,Reunión con autoridades,NA,Federación Nicaragüense de Cooperativas de Taxi (Fenicootaxi),Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Regulación del transporte selectivo a nivel nacional,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Gobierno Central,Gobierno en general,Acuerdo tras negociación,Participación conjunta,Particular,No registrado o no existencia,"Taxistas de la Federación Nicaragüense de Cooperativas de Taxi (Fenicootaxi), provenientes de Masaya, Rivas, Granada, León, Chinandega, Juigalpa, Boaco y Managua, se reunieron con  Amaru Ramírez, director del Instituto Regulador del Transporte del Municipio de Managua (Irtramma), y Franklin Sequeira, viceministro de Transporte Terrestre del MTI, delegados para negociar. Los taxistas lograron que funcionarios de Gobierno se comprometieran a revisar la petición, solo que sin fecha exacta para dar respuesta. Señalaron que si en el corto plazo no reciben una respuesta, arreciarán la protesta en las calles.","La Prensa: Reunión entre taxistas y Gobierno duró 12 minutos, y el compromiso fue que se analizará demanda de sector (2017-06-09), El 19: Gobierno busca solución al ordenamiento de taxis en el país (2017-06-09)"
5331,2017-06-28,Región del Pacífico,Departamento de Managua,Nacional,Reunión o Asamblea,NA,Federación Nicaragüense de Cooperativas de Taxi (Fenicootaxi),Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Regulación de Taxis piratas a nivel nacional,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Gobierno Central,Gobierno en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"50 representantes de distintas organizaciones de taxistas se reunieron para buscar una solución para el ordenamiento del sector en varios municipios del país. El sector selectivo, quien se ha manifestado recurrentemente este mes, les solicita a las autoridades locales que ejerzan un mayor control sobre las unidades piratas que circulan en ciudades como León, Masaya y Granada, por mencionar algunas, así como para que se regule también el servicio que prestan las mototaxis en las localidades.",El Nuevo Diario: Organizaciones de taxis se reúnen para solicitar regulación (2017-06-28)
5332,2017-06-06,Región Norte Central,Departamento de Nueva Segovia,Local,Bloqueo,NA,Jóvenes de Organizaciones ambientalistas,Grupos y/u organizaciones de ambientalistas,NA,Protección de bosques y del agua.,Defensa del ambiente,NA,Ciudadanos y autoridades nacionales e internacionales,Población en general,No registrado,Participación conjunta,Particular,No registrado o no existencia,"Con un breve bloqueo  en la carretera Ocotal-San Fernando, diversas organizaciones celebraron el Día Mundial del Medioambiente demandando concientización ciudadana sobre el cuido del agua y el bosque. Demandaron po los casos de deforestación,  contaminación atmosférica y el mal uso del agua y sus fuentes.

En el bloqueo entregaron un  pronunciamiento y calcomanías alusivas al cuidado del agua y los bosques a los vehículos estacionados.",Hoy: Llaman al cuido y protección del agua y de bosques (2017-06-06)
5333,2017-06-06,Región del Pacífico,Departamento de León,Local,Marcha,NA,Estudiantes de Universidad Nacional Autónoma de Nicaragua (Unan) León,Grupos y/u organizaciones de estudiantes y madres y padres,De educación superior,Evitar contaminación del Medio Ambiente,Defensa del ambiente,NA,Población en General,Población en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Más de 15 mil estudiantes de la Universidad Nacional Autónoma de Nicaragua (Unan) León, marcharon para  concienciar al pueblo leonés y evitar la contaminación al medioambiente.

",La Prensa: Marchan por el medio ambiente en León (2018-02-15)
5351,2017-06-01,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Movimientos de Mujeres,Grupos y/u organizaciones de género,De mujeres,Demandar mayor beligerancia de las autoridades para los casos de femicidios,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Poder Judicial,Poder Judicial,No registrado,Participación conjunta,Particular,No registrado o no existencia,"Un grupo de integrantes de los movimientos de mujeres y familiares de las víctimas de femicidio, se apostaron frente a la Fiscalía con pancartas y fotografías de algunas de las mujeres asesinadas en los últimos meses,   exigiendo mayor beligerancia de las autoridades.

",La Prensa: Mujeres de Nicaragua demandan mayor beligerancia de la Fiscalía (2017-06-01)
5352,2017-06-07,Región del Pacífico,Departamento de Managua,Local,Reunión o Asamblea,NA,Obreras de Zonas Francas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,"Incluir “cláusulas con enfoques de género” al acuerdo tripartito entre empleadores, trabajadores y Gobierno.",Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Empresas de Zonas Francas,Empresas privadas,No registrado,Apoyo solidario,Particular,No registrado o no existencia,"Las juntas directivas de más de 30 sindicatos de Zonas francas propusieron públicamente incluir “cláusulas con enfoques de género” al acuerdo tripartito entre empleadores, trabajadores y Gobierno, solicitando, entre otras cosas, la instalación de Centros de Desarrollo Infantil (CDI) y Centros Lactarios en los parques Industriales de Zona Franca, la instalación de una Clínica Nacional de Salud Laboral y la creación de un Fondo Nacional de complemento de medicamentos que no esté en la canasta básica del Instituto Nicaragüense de la Seguridad Social (INSS).",La Prensa: Obreras de Zonas Francas piden mejoras en centros de trabajo (2017-06-07)
5353,2017-06-22,Región del Pacífico,Departamento de Managua,Local,Bloqueo,NA,Familiares de Claudia Lisseth Pérez Mendoza,Grupos y/u organizaciones de género,De mujeres,Exigir justicia por el asesinato de Claudia Lisseth Pérez Mendoza,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Juzgados de Managua,Poder Judicial,No registrado,Participación conjunta,Particular,No registrado o no existencia,"Familiares de Claudia Lisseth Pérez Mendoza, asesinada por su exsuegra María Ramírez Obando el pasado en abril de 2017, en el barrio Hialeah, en Managua, demandaron justicia para el caso, exigiendo que se capture al hijo de la acusada porque considera que este también participó en el asesinato. Los manifestantes bloqueaban las vías cada cinco minutos, usando pancartas.",Hoy: Plantón frente a Juzgados en apoyo a víctima asesinada en Hialeah (2017-06-22)
